pr_number,pr_id,created_at,closed_at,merged_at,updated_at,ready_for_review_time,workflow_start_time,author_login,author_id,merged_by_login,reviewer_count,reviewers,additions,deletions,changed_files,commits,total_lines_changed,comments,review_comments,review_count,review_approved_count,review_commented_count,review_changes_requested_count,review_dismissed_count,first_review_time,first_approval_time,review_requested_count,title,title_length,repo_language,description,description_length,is_bug_fix,is_new_feature,is_update,is_refactor,is_backend,is_frontend,task_id,images_count,body,description_word_count,description_croatian_words,description_croatian_pct,title_croatian_words,time_to_first_review_minutes,time_to_first_approval_minutes,non_working_minutes,effective_minutes
698,3096565866,2025-12-12T13:37:49Z,2025-12-13T20:21:43Z,2025-12-13T20:21:43Z,2025-12-15T11:27:00Z,,2025-12-12T13:37:49+00:00,[user_2],2,[user],2,[user]|[user_3],3,4,2,1,7,0,0,2,2,0,0,0,2025-12-13T10:35:29+00:00,2025-12-13T10:35:29+00:00,2,15240120 BE: OTP refactor,25,TypeScript,izmjenjen html template za mail (ide u apps/api/templates): [generate-password.html](https://github.com/user-attachments/files/24164354/generate-password.html) promjene kod privremene lozinke: - duzina OTPa: 6 - validnost lozinke: 12 sati - izbaceni znakovi 0 i O,263,False,False,False,True,True,False,,0,"# Description

izmjenjen html template za mail (ide u apps/api/templates):
[generate-password.html](https://github.com/user-attachments/files/24164354/generate-password.html)

promjene kod privremene lozinke:
- duzina OTPa: 6
- validnost lozinke: 12 sati
- izbaceni znakovi 0 i O",39,4,10.256410256410255,0,1257.6666666666667,1257.6666666666667,1243.9,600.0
699,3098590540,2025-12-13T11:11:56Z,2025-12-15T10:09:50Z,2025-12-15T10:09:50Z,2025-12-15T10:09:52Z,,2025-12-13T11:11:56+00:00,[user_3],3,[user_3],3,[user_2]|[user]|[user_3],58,56,9,4,114,0,3,2,1,1,0,0,2025-12-13T11:12:23+00:00,2025-12-15T09:09:10+00:00,2,15236606 FE: Products page refresh,34,TypeScript,"Naziv taska je **products** page refresh, ali sam naletio na slične pi*darije i u ostatku koda. Refaktorirani isUserLoading uvjeti, prebačeni u enabled option api hookova. Usput popravljeni bugovi di bi bacalo na forbidden page jer se user nije loadao dodavanjem isUserLoading u provjeru pokraj hasPermission.",309,True,False,False,False,False,True,,0,"# Description

Naziv taska je **products** page refresh, ali sam naletio na slične pi*darije i u ostatku koda. Refaktorirani isUserLoading uvjeti, prebačeni u enabled option api hookova. Usput popravljeni bugovi di bi bacalo na forbidden page jer se user nije loadao dodavanjem isUserLoading u provjeru pokraj hasPermission.",46,38,82.6086956521739,0,0.4499999999999999,2757.2333333333336,2160.0,657.9000000000002
700,3098605312,2025-12-13T11:34:59Z,2025-12-13T20:22:37Z,2025-12-13T20:22:37Z,2025-12-13T20:22:39Z,,2025-12-13T11:34:59+00:00,[user_3],3,[user],2,[user_2]|[user],2,3,1,1,5,0,0,0,0,0,0,0,,,2,15239930 FE: formatiranje datuma globalno,41,TypeScript,"Nisam nigdi pronaša ne-hrvatsko formatiranje osim u Offer tablici, popravljeno.",79,True,False,False,False,False,True,,1,"# Description

Nisam nigdi pronaša ne-hrvatsko formatiranje osim u Offer tablici, popravljeno.",11,11,100.0,0,,,527.6333333333333,0.0
701,3098609640,2025-12-13T11:41:43Z,2025-12-13T20:22:02Z,2025-12-13T20:22:02Z,2025-12-13T20:22:04Z,,2025-12-13T11:41:43+00:00,[user_3],3,[user],2,[user_2]|[user],0,1,1,1,1,0,0,1,1,0,0,0,2025-12-13T20:20:52+00:00,2025-12-13T20:20:52+00:00,2,15236643 FE: tooltip unbold,27,TypeScript,"Unboldan tooltip, ostavljeno na ključnim riječima.",50,True,False,False,False,False,True,,1,"# Description

Unboldan tooltip, ostavljeno na ključnim riječima.",6,6,100.0,0,519.15,519.15,520.3166666666666,0.0
702,3099122036,2025-12-13T23:17:24Z,2025-12-15T09:59:27Z,2025-12-15T09:59:27Z,2025-12-15T09:59:29Z,,2025-12-13T23:17:24+00:00,[user_3],3,[user_3],2,[user_2]|[user],30,35,5,2,65,0,0,1,1,0,0,0,2025-12-15T08:59:57+00:00,2025-12-15T08:59:57+00:00,2,15240084 FE: toast adaptation,29,TypeScript,"Popravljena kriva error poruka na toastu prilikom logina preko OTP-a (Umjesto neispravni podaci ili korisnik ne postoji ispravno ispisuje da slanje emaila nije uspjelo). Usput je dodatno počišćen kod, premješteni onError handleri u odgovarajuće hookove. Razmišlja sam o tome kako ispravno mapirat te errore, bacite oko na kod i dajte feedback. Morat ćemo jednom totalno sredit error handling i poruke.",401,True,False,False,False,False,True,,2,"# Description

Popravljena kriva error poruka na toastu prilikom logina preko OTP-a (Umjesto neispravni podaci ili korisnik ne postoji ispravno ispisuje da slanje emaila nije uspjelo).

Usput je dodatno počišćen kod, premješteni onError handleri u odgovarajuće hookove. Razmišlja sam o tome kako ispravno mapirat te errore, bacite oko na kod i dajte feedback. Morat ćemo jednom totalno sredit error handling i poruke.",61,56,91.8032786885246,0,2022.55,2022.55,1440.0,642.0500000000002
703,3101678464,2025-12-15T09:22:00Z,2025-12-16T09:41:43Z,2025-12-16T09:41:43Z,2025-12-16T09:41:45Z,2025-12-15T09:48:54Z,2025-12-15T09:22:00+00:00,[user_3],3,[user_3],2,[user_2]|[user],132,62,7,5,194,3,0,1,1,0,0,0,2025-12-15T12:47:32+00:00,2025-12-15T12:47:32+00:00,2,15235739 FE: Additional space in creating menu,46,TypeScript,"Boostrapov grid sa col-... pravi probleme kad su dinamički stupci u pitanju (u jednoj formi imamo 5 stupaca, u drugoj 10) i onda se form-fieldset ne ponaša kako treba, teško mu je odrediti width, sve se lomi... Umisto boostrapa sam ubacia custom css grid koji je lako prilagodljiv, nije mi oduzea puno vrimena, brutalno radi na mobitelu, sve je poravnano kako triba i radi ok. Ako vam se ne čini clean što radimo preko grida javite pa možemo prodiskutirat kako ovo riješit. Usput su rišeni i taskovi: [15236227](https://app.productive.io/50657-29/tasks/task/15236227) i [15236498] (samo spacing)(https://app.productive.io/50657-29/tasks/task/15236498)",651,True,False,False,False,False,True,,2,"# Description

Boostrapov grid sa col-... pravi probleme kad su dinamički stupci u pitanju (u jednoj formi imamo 5 stupaca, u drugoj 10) i onda se form-fieldset ne ponaša kako treba, teško mu je odrediti width, sve se lomi...

Umisto boostrapa sam ubacia custom css grid koji je lako prilagodljiv, nije mi oduzea puno vrimena, brutalno radi na mobitelu, sve je poravnano kako triba i radi ok. Ako vam se ne čini clean što radimo preko grida javite pa možemo prodiskutirat kako ovo riješit.

Usput su rišeni i taskovi: [15236227](https://app.productive.io/50657-29/tasks/task/15236227) i [15236498] (samo spacing)(https://app.productive.io/50657-29/tasks/task/15236498)",111,81,72.97297297297297,0,205.53333333333333,205.53333333333333,0.0,1459.7166666666667
704,3101867565,2025-12-15T10:14:06Z,2025-12-15T11:33:50Z,2025-12-15T11:33:50Z,2025-12-15T11:33:51Z,,2025-12-15T10:14:06+00:00,[user_3],3,[user_3],2,[user_2]|[user],4,2,1,1,6,0,0,1,1,0,0,0,2025-12-15T10:18:55+00:00,2025-12-15T10:18:55+00:00,2,15236388 FE: Label change,25,TypeScript,Promijenjene labele: Ponuda → Datoteka ponude Ugovor → Datoteka ugovora,71,False,False,False,True,False,True,,0,"# Description

Promijenjene labele: 

Ponuda → Datoteka ponude
Ugovor → Datoteka ugovora",8,0,0.0,0,4.816666666666662,4.816666666666662,0.0,79.73333333333332
705,3101977097,2025-12-15T10:45:53Z,2025-12-16T13:50:43Z,2025-12-16T13:50:43Z,2025-12-16T13:50:44Z,,2025-12-15T10:45:53+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],24,23,4,7,47,0,3,4,1,3,0,0,2025-12-15T12:08:09+00:00,2025-12-16T09:40:52+00:00,3,15298619 FS: Meni validacija,28,TypeScript,"poopravljena validacija menija i dodan botun za obrisat redak maka san nepotrebne propove: - isRequired je uvik samo !isReadOnly a saljemo isReadOnly pa po tome mozemo namistit isRequired, tako radimo na drugin formama - isPdvVisible i isPpVisible san maka i samo gleda isPriceVisible jer nemamo trenutno use case di nam triba toliko custom prikaz izgled i dalje ne valja al triba bi se risit s ovin taskom: https://github.com/[user]/[repo]/pull/703",451,True,False,False,True,True,True,,0,"# Description

poopravljena validacija menija i dodan botun za obrisat redak

maka san nepotrebne propove: 
- isRequired je uvik samo !isReadOnly a saljemo isReadOnly pa po tome mozemo namistit isRequired, tako radimo na drugin formama
- isPdvVisible i isPpVisible san maka i samo gleda isPriceVisible jer nemamo trenutno use case di nam triba toliko custom prikaz

izgled i dalje ne valja al triba bi se risit s ovin taskom: https://github.com/[user]/[repo]/pull/703",72,11,15.27777777777778,0,82.26666666666667,1374.9833333333331,0.0,1624.8333333333333
706,3102044382,2025-12-15T11:08:34Z,2025-12-15T11:27:30Z,2025-12-15T11:27:30Z,2025-12-15T11:27:31Z,,2025-12-15T11:08:34+00:00,[user_2],2,[user_2],2,[user]|[user_3],10,6,2,1,16,0,0,1,1,0,0,0,2025-12-15T11:12:11+00:00,2025-12-15T11:12:11+00:00,2,15299245 FE: useFetchTaxes enabled,34,TypeScript,dodan prop enabled u useFetchTaxes hooku da ne fetchamo poreze kad ne treba (meni forma ne prikazuje cijene),108,False,False,False,True,False,True,,0,"# Description

dodan prop enabled u useFetchTaxes hooku da ne fetchamo poreze kad ne treba (meni forma ne prikazuje cijene)",18,5,27.77777777777778,0,3.6166666666666623,3.6166666666666623,0.0,18.93333333333333
707,3102125165,2025-12-15T11:33:36Z,2025-12-20T13:11:58Z,2025-12-20T13:11:58Z,2025-12-20T13:11:59Z,2025-12-18T23:37:12Z,2025-12-15T11:33:36+00:00,[user_3],3,[user_3],2,[user_2]|[user],101,114,4,5,215,2,0,1,1,0,0,0,2025-12-20T08:08:58+00:00,2025-12-20T08:08:58+00:00,2,"15236498 FE: Dodavanje stupaca, icon, spacing",45,TypeScript,Dodani stupci status i iznos u ponudama na formi događaja.,58,False,False,True,False,False,True,,1,"# Description

Dodani stupci status i iznos u ponudama na formi događaja.",10,10,100.0,0,6995.366666666667,6995.366666666667,818.3666666666666,6480.0
708,3102288114,2025-12-15T12:24:02Z,2025-12-16T11:14:11Z,2025-12-16T11:14:11Z,2025-12-16T11:14:13Z,,2025-12-15T12:24:02+00:00,[user_3],3,[user_3],2,[user_2]|[user],23,12,4,4,35,0,0,1,1,0,0,0,2025-12-15T12:44:53+00:00,2025-12-15T12:44:53+00:00,2,15235939 FE: icon change,24,TypeScript,"Izmijenjen tekst ""Pregled"" i ""Obriši"" u pripadajuće ikone, spacing trenutno nije na mjestu ali će se popraviti mergeom: https://github.com/[user]/[repo]/pull/703",163,False,False,False,True,False,True,,1,"# Description

Izmijenjen tekst ""Pregled"" i ""Obriši"" u pripadajuće ikone, spacing trenutno nije na mjestu ali će se popraviti mergeom: https://github.com/[user]/[repo]/pull/703",25,21,84.0,0,20.85,20.85,0.0,1370.15
709,3102614395,2025-12-15T13:53:05Z,2025-12-16T11:45:02Z,2025-12-16T11:45:02Z,2025-12-16T11:45:04Z,,2025-12-15T13:53:05+00:00,[user_2],2,[user_2],1,[user_3],12,16,3,2,28,0,0,1,1,0,0,0,2025-12-16T09:59:59+00:00,2025-12-16T09:59:59+00:00,0,15302593 FE: Login toast,24,TypeScript,"popravljen bug di se ne pojavi success toast na loginu (prolazeci kroz ostale hookove san nasa isti problem i na jos par mista): - success toast bi zaminia loading toast (isti ID) i onda bi ga onSettled maka - moglo bi se kroz neki novi task i pocistit sve hookove da nam je svugdi isti princip jer u nekin hookovima radimo na princip da se kreira loading toast, zaminimo ga sa success toastom a brisemo loading toast samo na erroru (nemamo onSettled) ili princip di se kreira loading toast, kreiramo novi success toast i sa onSettled obrisemo loading toast",557,True,False,False,False,False,True,,0,"# Description

popravljen bug di se ne pojavi success toast na loginu (prolazeci kroz ostale hookove san nasa isti problem i na jos par mista):
- success toast bi zaminia loading toast (isti ID) i onda bi ga onSettled maka
- moglo bi se kroz neki novi task i pocistit sve hookove da nam je svugdi isti princip jer u nekin hookovima radimo na princip da se kreira loading toast, zaminimo ga sa success toastom a brisemo loading toast samo na erroru (nemamo onSettled) ili princip di se kreira loading toast, kreiramo novi success toast i sa onSettled obrisemo loading toast",97,19,19.587628865979383,0,1206.9,1206.9,0.0,1311.95
710,3102899558,2025-12-15T15:06:10Z,2025-12-18T11:16:45Z,2025-12-18T11:16:44Z,2025-12-18T11:16:46Z,,2025-12-15T15:06:10+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],53,69,5,9,122,1,4,7,1,6,0,0,2025-12-16T10:33:31+00:00,2025-12-18T11:16:02+00:00,3,15302803 FE: Zacrveniti polja,29,TypeScript,"neka polja se nebi zacrvenila kad su kriva jer se nebi dodirnila pa touched atribut nebude true, sta mora bit da se prikaze error (svugdi gledamo touched i error): - doda san problematicna u event initial values da ih formik moze stavit ko touched na submitu - labela ""Ostalo"" -> ""Ostalo (prodajni kanal)"" - usput san azurira event tip da opcionalna polja mogu bit i null - usput pocistia event repo create metodu da se ne pise svako polje - usput san primjetia da deliveryMethodOther jedini nema provjeru toucheda pa san doda ovo je neki temp fix, doda bi task da prazne stringove normaliziramo u null prije slanja jer ovako nam sva ova opcionalna polja imaju prazne stringove u bazi",684,True,False,False,False,False,True,,0,"# Description

neka polja se nebi zacrvenila kad su kriva jer se nebi dodirnila pa touched atribut nebude true, sta mora bit da se prikaze error (svugdi gledamo touched i error):
- doda san problematicna u event initial values da ih formik moze stavit ko touched na submitu
- labela ""Ostalo"" -> ""Ostalo (prodajni kanal)""
- usput san azurira event tip da opcionalna polja mogu bit i null
- usput pocistia event repo create metodu da se ne pise svako polje
- usput san primjetia da deliveryMethodOther jedini nema provjeru toucheda pa san doda

ovo je neki temp fix, doda bi task da prazne stringove normaliziramo u null prije slanja jer ovako nam sva ova opcionalna polja imaju prazne stringove u bazi",114,20,17.543859649122805,0,1167.35,4089.8666666666663,0.0,4090.5666666666666
711,3102932761,2025-12-15T15:14:25Z,2025-12-16T11:46:23Z,2025-12-16T11:46:23Z,2025-12-16T11:46:25Z,,2025-12-15T15:14:25+00:00,[user_2],2,[user_2],2,[user]|[user_3],76,76,1,1,152,0,0,1,1,0,0,0,2025-12-16T11:10:41+00:00,2025-12-16T11:10:41+00:00,2,15302744 FE: Event form redoslijed polja,40,TypeScript,"popravljen redoslijed polja u event formi kako task kaze, jedino san jos zaminia mista usluge i statusa tako da polje razlog odbijanja bude odma ispod statusa na mobilnom prikazu.",179,False,False,False,True,False,True,,0,"# Description

popravljen redoslijed polja u event formi kako task kaze, jedino san jos zaminia mista usluge i statusa tako da polje razlog odbijanja bude odma ispod statusa na mobilnom prikazu.",29,4,13.79310344827586,0,1196.2666666666669,1196.2666666666669,0.0,1231.9666666666667
712,3102956839,2025-12-15T15:21:18Z,2025-12-16T11:47:14Z,2025-12-16T11:47:14Z,2025-12-16T11:47:15Z,,2025-12-15T15:21:18+00:00,[user_2],2,[user_2],2,[user]|[user_3],11,11,4,1,22,0,0,1,1,0,0,0,2025-12-16T11:13:45+00:00,2025-12-16T11:13:45+00:00,2,15302818 FE: Nazivi polja u promjenama,38,TypeScript,maknuta imena entiteta iz imena polja u mapama polja entiteta.,62,False,False,False,True,False,True,,0,"# Description

maknuta imena entiteta iz imena polja u mapama polja entiteta.",10,2,20.0,1,1192.45,1192.45,0.0,1225.9333333333334
713,3105960235,2025-12-16T11:18:27Z,2025-12-16T11:25:19Z,2025-12-16T11:25:19Z,2025-12-16T11:25:21Z,,2025-12-16T11:18:27+00:00,[user_3],3,[user_3],1,[user],0,5,1,1,5,0,0,0,0,0,0,0,,,1,15301152 FE: Ukloniti napomenu sa stranice ponude,49,TypeScript,Uklonjena napomena za stranice ponude.,38,False,False,False,True,False,True,,0,"# Description

Uklonjena napomena za stranice ponude.",5,1,20.0,1,,,0.0,6.8666666666666645
714,3106307939,2025-12-16T13:13:19Z,2025-12-18T09:15:39Z,2025-12-18T09:15:39Z,2025-12-18T09:15:41Z,,2025-12-16T13:13:19+00:00,[user_2],2,[user_2],3,[user_2]|[user]|[user_3],180,33,10,7,213,0,9,10,1,9,0,0,2025-12-16T17:32:11+00:00,2025-12-17T23:49:21+00:00,3,15302500 FS: Ukupna cijena ponude,33,TypeScript,"u bazu ubacena required financijska polja (pocetna, sa popustom, pdv, pp i ukupna cijena): - na createu ih ne navodimo eksplicitno vec ih BE kalkulira na createu prema popustu, ukljucenosti poreza i sadrzaju ponude - na editu ako su navedena polja koja utjecu na cijenu, cijene se ponovo racunaju i spremaju u bazi - na FE je ostala logika racunanja cijena ista ali se koristi samo za preview, na BE se zapravo racuna i sprema cijena",433,False,False,False,True,True,True,,0,"# Description

u bazu ubacena required financijska polja (pocetna, sa popustom, pdv, pp i ukupna cijena):
- na createu ih ne navodimo eksplicitno vec ih BE kalkulira na createu prema popustu, ukljucenosti poreza i sadrzaju ponude
- na editu ako su navedena polja koja utjecu na cijenu, cijene se ponovo racunaju i spremaju u bazi
- na FE je ostala logika racunanja cijena ista ali se koristi samo za preview, na BE se zapravo racuna i sprema cijena",73,19,26.027397260273972,0,258.8666666666667,2076.0333333333338,0.0,2642.3333333333335
715,3109741569,2025-12-17T11:59:01Z,2025-12-18T09:15:22Z,2025-12-18T09:15:22Z,2025-12-18T09:15:25Z,,2025-12-17T11:59:01+00:00,[user_2],2,[user_2],2,[user]|[user_3],5,3,1,2,8,0,1,2,1,1,0,0,2025-12-17T23:53:17+00:00,2025-12-17T23:53:17+00:00,2,15355586 BE: Klijentov pregled dogadaja,39,TypeScript,bug: kad bi dobavljali dogadaj po IDu kao klijent otislo bi u getByIdForClient u kojen formatiramo event pa bi ga formatirali opet u getById: - sad formatiramo odma u getByIdForClient pa u getById ne formatiramo ako je korisnik klijent - dodano formatiranje i u getForClient metodi,281,True,False,False,False,True,False,,0,"# Description

bug: kad bi dobavljali dogadaj po IDu kao klijent otislo bi u getByIdForClient u kojen formatiramo event pa bi ga formatirali opet u getById:
- sad formatiramo odma u getByIdForClient pa u getById ne formatiramo ako je korisnik klijent
- dodano formatiranje i u getForClient metodi",44,14,31.818181818181817,0,714.2666666666667,714.2666666666667,0.0,1276.35
716,3113404774,2025-12-18T11:42:08Z,2025-12-19T09:46:41Z,2025-12-19T09:46:41Z,2025-12-19T09:46:43Z,,2025-12-18T11:42:08+00:00,[user_2],2,[user_2],2,[user]|[user_3],41,0,2,1,41,0,0,1,1,0,0,0,2025-12-18T23:17:23+00:00,2025-12-18T23:17:23+00:00,2,15373460 BE: Nedostaje migracija za nove permisije,50,TypeScript,"updateane dvi migracije di se dodaju nove permisije: - svim adminima (svim zaposlenicima koji imaju sva prava) dodano i to novo pravo - gleda san samo migracije koje nisu u mainu (racunam da na produ imaju admini sva prava) - testirano: osa san na main napravia admina i osa na ovu granu, migrate deploy i sve je oke",316,True,False,False,False,True,False,,0,"# Description

updateane dvi migracije di se dodaju nove permisije:
- svim adminima (svim zaposlenicima koji imaju sva prava) dodano i to novo pravo
- gleda san samo migracije koje nisu u mainu (racunam da na produ imaju admini sva prava)
- testirano: osa san na main napravia admina i osa na ovu granu, migrate deploy i sve je oke",55,11,20.0,1,695.25,695.25,0.0,1324.55
717,3117615515,2025-12-19T13:23:16Z,2025-12-19T21:27:05Z,2025-12-19T21:27:05Z,2025-12-19T21:27:06Z,,2025-12-19T13:23:16+00:00,[user_3],3,[user_3],2,[user_2]|[user],28,22,2,1,50,0,0,1,1,0,0,0,2025-12-19T14:58:12+00:00,2025-12-19T14:58:12+00:00,2,15373467 FE: Povezane ponude/događaji,37,TypeScript,"Dodani gumbi za kreiranje događaja/ponude u formama. Doda sam samo gumbove koji vode na rute za kreiranje. Palo mi je na pamet ali nisam radia da npr da editu događaja kad kliknemo kreiraj ponudu prefilla taj događaj u dropdown. Također imamo flow da kad kliknemo na kreiraj ponudu/događaj ne filla taj događaj/ponudu automatski već trebamo u ići u dropdown i pronaći tu ponudu događaj. Treba li nam ta mogućnost? Vezano za nove stupce, dodani su [ovom](https://github.com/[user]/[repo]/pull/707) tasku",504,False,True,False,False,False,True,,2,"# Description

Dodani gumbi za kreiranje događaja/ponude u formama. Doda sam samo gumbove koji vode na rute za kreiranje. Palo mi je na pamet ali nisam radia da npr da editu događaja kad kliknemo kreiraj ponudu prefilla taj događaj u dropdown. 

Također imamo flow da kad kliknemo na kreiraj ponudu/događaj ne filla taj događaj/ponudu automatski već trebamo u ići u dropdown i pronaći tu ponudu događaj. Treba li nam ta mogućnost?

Vezano za nove stupce, dodani su [ovom](https://github.com/[user]/[repo]/pull/707) tasku",87,74,85.0574712643678,3,94.93333333333334,94.93333333333334,0.0,483.81666666666666
